time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
0.32,7.115504729597264,19.381916054774315,4.386883702727047,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.34,7.114327528821789,19.38645082673704,4.388628454085614,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.36,7.113248268174054,19.39140772435278,4.391338306196916,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.38,7.112032966243757,19.395522704031656,4.394811865473038,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.4,7.111125683788558,19.40047242609915,4.398247536704014,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.42,7.1101308057993196,19.40748878325538,4.40211956058088,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.44,7.108932314656284,19.41438788256925,4.404469925049056,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.46,7.107980015943118,19.420537129582655,4.405295975742683,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.48,7.106584986473365,19.428298774389155,4.40643992174329,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.5,7.105447896918723,19.43465205521333,4.406891593306794,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.52,7.105721967043775,19.439406705579785,4.406358599513025,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.54,7.108206723475898,19.44555663165866,4.407787637962526,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.56,7.110862280398986,19.452128752048427,4.411616572425549,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.58,7.115376421298356,19.457324716932288,4.415965579906332,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.6,7.118420352194377,19.461375210660453,4.422467567785293,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.62,7.120914112147352,19.4656372622183,4.4290481867102045,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.64,7.120500848498385,19.466559267548835,4.435951930688439,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
0.66,7.1198455222028825,19.467506642342396,4.44184267488181,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
